=== SCPN Fusion Core — Neural Transport Training (QLKNN-10D) ===
Data:    data/qlknn10d_processed
Output:  weights/neural_transport_qlknn.npz
Arch:    auto -> 256 -> 128 -> 3
Epochs:  1000
LR:      0.0003
Batch:   8192

Data is GB-normalized (raw gyro-Bohm fluxes, no chi_gb multiplication)
Added derived features: ITG excess, TEM excess -> 12D input

Data loaded: train=(1801197, 12), val=(100066, 12), test=(100068, 12)
Y ranges: chi_e=[0.00, 498.56], chi_i=[0.00, 1006.12], D_e=[0.00, 80.36]

Training on GB-normalized targets (loss in GB space, eval in physical space)
Y train ranges: [0.000, 498.563], [0.000, 1006.115], [0.000, 80.355]

--- Training ---
JAX backend: GPU (cuda:0)
  Output scale (P90): [43.07545204 72.60898666  7.2507782 ]
  Output bias init: flux=[-1.85671903 -2.03404507 -2.41275783], gate=-0.42 (flux fraction=0.40, target mean: [6.25133028 8.92582728 0.62198069])
  Epoch    0/1000 | train_loss=983.2079 | val_loss=608.6352 | rel_l2=0.8939 | best=0.8939 | lr=3.00e-05 | pat=0/150 | 7s
  Epoch  168/1000 | train_loss=117.6570 | val_loss=119.9004 | rel_l2=0.3105 | best=0.3105 | lr=2.82e-04 | pat=0/150 | 353s
  Epoch  169/1000 | train_loss=117.7508 | val_loss=121.6713 | rel_l2=0.3167 | best=0.3105 | lr=2.81e-04 | pat=1/150 | 355s
  Epoch  170/1000 | train_loss=117.6443 | val_loss=120.0295 | rel_l2=0.3136 | best=0.3105 | lr=2.81e-04 | pat=2/150 | 357s
  Epoch  171/1000 | train_loss=117.7587 | val_loss=121.5753 | rel_l2=0.3135 | best=0.3105 | lr=2.81e-04 | pat=3/150 | 359s
  Epoch  172/1000 | train_loss=117.6206 | val_loss=121.6881 | rel_l2=0.3170 | best=0.3105 | lr=2.81e-04 | pat=4/150 | 361s
  Epoch  173/1000 | train_loss=117.3434 | val_loss=121.4687 | rel_l2=0.3173 | best=0.3105 | lr=2.80e-04 | pat=5/150 | 363s
  Epoch  174/1000 | train_loss=117.6673 | val_loss=124.3070 | rel_l2=0.3143 | best=0.3105 | lr=2.80e-04 | pat=6/150 | 365s
  Epoch  175/1000 | train_loss=117.4302 | val_loss=121.4734 | rel_l2=0.3149 | best=0.3105 | lr=2.80e-04 | pat=7/150 | 367s
  Epoch  176/1000 | train_loss=117.4591 | val_loss=122.5296 | rel_l2=0.3150 | best=0.3105 | lr=2.80e-04 | pat=8/150 | 369s
  Epoch  177/1000 | train_loss=117.2785 | val_loss=120.3026 | rel_l2=0.3123 | best=0.3105 | lr=2.79e-04 | pat=9/150 | 371s
  Epoch  178/1000 | train_loss=117.3041 | val_loss=121.3534 | rel_l2=0.3143 | best=0.3105 | lr=2.79e-04 | pat=10/150 | 373s
  Epoch  179/1000 | train_loss=117.2469 | val_loss=122.6278 | rel_l2=0.3150 | best=0.3105 | lr=2.79e-04 | pat=11/150 | 375s
  Epoch  180/1000 | train_loss=117.2067 | val_loss=125.5940 | rel_l2=0.3150 | best=0.3105 | lr=2.79e-04 | pat=12/150 | 377s
  Epoch  181/1000 | train_loss=117.4177 | val_loss=122.9860 | rel_l2=0.3155 | best=0.3105 | lr=2.78e-04 | pat=13/150 | 379s
  Epoch  182/1000 | train_loss=117.2304 | val_loss=120.8567 | rel_l2=0.3124 | best=0.3105 | lr=2.78e-04 | pat=14/150 | 382s
  Epoch  183/1000 | train_loss=117.2262 | val_loss=121.5515 | rel_l2=0.3137 | best=0.3105 | lr=2.78e-04 | pat=15/150 | 384s
  Epoch  184/1000 | train_loss=116.9307 | val_loss=120.8421 | rel_l2=0.3130 | best=0.3105 | lr=2.78e-04 | pat=16/150 | 386s
  Epoch  185/1000 | train_loss=116.7507 | val_loss=120.3345 | rel_l2=0.3123 | best=0.3105 | lr=2.77e-04 | pat=17/150 | 388s
  Epoch  186/1000 | train_loss=116.9018 | val_loss=123.1849 | rel_l2=0.3206 | best=0.3105 | lr=2.77e-04 | pat=18/150 | 390s
  Epoch  187/1000 | train_loss=117.0997 | val_loss=121.2783 | rel_l2=0.3147 | best=0.3105 | lr=2.77e-04 | pat=19/150 | 392s
  Epoch  188/1000 | train_loss=116.9906 | val_loss=121.0770 | rel_l2=0.3160 | best=0.3105 | lr=2.77e-04 | pat=20/150 | 394s
  Epoch  189/1000 | train_loss=116.7974 | val_loss=121.5170 | rel_l2=0.3143 | best=0.3105 | lr=2.76e-04 | pat=21/150 | 396s
  Epoch  190/1000 | train_loss=116.8973 | val_loss=121.4625 | rel_l2=0.3145 | best=0.3105 | lr=2.76e-04 | pat=22/150 | 398s
  Epoch  191/1000 | train_loss=116.8207 | val_loss=122.2597 | rel_l2=0.3175 | best=0.3105 | lr=2.76e-04 | pat=23/150 | 400s
  Epoch  192/1000 | train_loss=116.8537 | val_loss=121.4188 | rel_l2=0.3206 | best=0.3105 | lr=2.76e-04 | pat=24/150 | 402s
  Epoch  193/1000 | train_loss=116.8262 | val_loss=122.3818 | rel_l2=0.3140 | best=0.3105 | lr=2.75e-04 | pat=25/150 | 404s
  Epoch  194/1000 | train_loss=116.6264 | val_loss=121.5089 | rel_l2=0.3151 | best=0.3105 | lr=2.75e-04 | pat=26/150 | 406s
  Epoch  195/1000 | train_loss=116.5071 | val_loss=121.1889 | rel_l2=0.3131 | best=0.3105 | lr=2.75e-04 | pat=27/150 | 408s
  Epoch  196/1000 | train_loss=116.4679 | val_loss=121.9746 | rel_l2=0.3146 | best=0.3105 | lr=2.75e-04 | pat=28/150 | 410s
  Epoch  197/1000 | train_loss=116.3883 | val_loss=122.2650 | rel_l2=0.3241 | best=0.3105 | lr=2.74e-04 | pat=29/150 | 412s
  Epoch  198/1000 | train_loss=116.2697 | val_loss=122.2405 | rel_l2=0.3209 | best=0.3105 | lr=2.74e-04 | pat=30/150 | 414s
  Epoch  199/1000 | train_loss=116.4034 | val_loss=121.8265 | rel_l2=0.3191 | best=0.3105 | lr=2.74e-04 | pat=31/150 | 416s
  Epoch  200/1000 | train_loss=116.4752 | val_loss=121.0813 | rel_l2=0.3200 | best=0.3105 | lr=2.74e-04 | pat=32/150 | 418s
  Epoch  201/1000 | train_loss=116.2652 | val_loss=121.5537 | rel_l2=0.3150 | best=0.3105 | lr=2.73e-04 | pat=33/150 | 420s
  Epoch  202/1000 | train_loss=116.1304 | val_loss=121.0253 | rel_l2=0.3120 | best=0.3105 | lr=2.73e-04 | pat=34/150 | 422s
  Epoch  203/1000 | train_loss=116.0098 | val_loss=120.7396 | rel_l2=0.3196 | best=0.3105 | lr=2.73e-04 | pat=35/150 | 424s
  Epoch  204/1000 | train_loss=116.2511 | val_loss=122.0842 | rel_l2=0.3127 | best=0.3105 | lr=2.72e-04 | pat=36/150 | 427s
  Epoch  205/1000 | train_loss=116.0323 | val_loss=121.4806 | rel_l2=0.3138 | best=0.3105 | lr=2.72e-04 | pat=37/150 | 429s
  Epoch  206/1000 | train_loss=116.0679 | val_loss=122.0760 | rel_l2=0.3169 | best=0.3105 | lr=2.72e-04 | pat=38/150 | 431s
  Epoch  207/1000 | train_loss=116.0946 | val_loss=121.7741 | rel_l2=0.3198 | best=0.3105 | lr=2.72e-04 | pat=39/150 | 433s
  Epoch  208/1000 | train_loss=116.2039 | val_loss=121.4551 | rel_l2=0.3123 | best=0.3105 | lr=2.71e-04 | pat=40/150 | 435s
  Epoch  209/1000 | train_loss=115.9500 | val_loss=120.2931 | rel_l2=0.3143 | best=0.3105 | lr=2.71e-04 | pat=41/150 | 437s
  Epoch  210/1000 | train_loss=115.8279 | val_loss=122.2563 | rel_l2=0.3126 | best=0.3105 | lr=2.71e-04 | pat=42/150 | 439s
  Epoch  211/1000 | train_loss=116.1062 | val_loss=120.8517 | rel_l2=0.3175 | best=0.3105 | lr=2.71e-04 | pat=43/150 | 441s
  Epoch  212/1000 | train_loss=115.9406 | val_loss=121.4464 | rel_l2=0.3209 | best=0.3105 | lr=2.70e-04 | pat=44/150 | 443s
  Epoch  213/1000 | train_loss=115.6752 | val_loss=120.6667 | rel_l2=0.3144 | best=0.3105 | lr=2.70e-04 | pat=45/150 | 445s
  Epoch  214/1000 | train_loss=115.7147 | val_loss=120.8304 | rel_l2=0.3145 | best=0.3105 | lr=2.70e-04 | pat=46/150 | 447s
  Epoch  215/1000 | train_loss=115.8146 | val_loss=121.7370 | rel_l2=0.3162 | best=0.3105 | lr=2.69e-04 | pat=47/150 | 449s
  Epoch  216/1000 | train_loss=115.8269 | val_loss=121.5708 | rel_l2=0.3232 | best=0.3105 | lr=2.69e-04 | pat=48/150 | 451s
  Epoch  217/1000 | train_loss=115.8522 | val_loss=122.6703 | rel_l2=0.3152 | best=0.3105 | lr=2.69e-04 | pat=49/150 | 453s
  Epoch  218/1000 | train_loss=115.8195 | val_loss=122.8723 | rel_l2=0.3137 | best=0.3105 | lr=2.68e-04 | pat=50/150 | 455s
  Epoch  219/1000 | train_loss=115.8235 | val_loss=121.8179 | rel_l2=0.3158 | best=0.3105 | lr=2.68e-04 | pat=51/150 | 457s
  Epoch  220/1000 | train_loss=115.5845 | val_loss=120.0030 | rel_l2=0.3105 | best=0.3105 | lr=2.68e-04 | pat=0/150 | 459s
  Epoch  221/1000 | train_loss=115.6089 | val_loss=120.7938 | rel_l2=0.3141 | best=0.3105 | lr=2.68e-04 | pat=1/150 | 461s
  Epoch  222/1000 | train_loss=115.6046 | val_loss=119.8601 | rel_l2=0.3140 | best=0.3105 | lr=2.67e-04 | pat=2/150 | 463s
  Epoch  223/1000 | train_loss=115.4663 | val_loss=120.9434 | rel_l2=0.3145 | best=0.3105 | lr=2.67e-04 | pat=3/150 | 465s
  Epoch  224/1000 | train_loss=115.4824 | val_loss=120.3363 | rel_l2=0.3171 | best=0.3105 | lr=2.67e-04 | pat=4/150 | 467s
  Epoch  225/1000 | train_loss=115.4103 | val_loss=122.0260 | rel_l2=0.3277 | best=0.3105 | lr=2.66e-04 | pat=5/150 | 469s
  Epoch  226/1000 | train_loss=115.5570 | val_loss=120.3412 | rel_l2=0.3140 | best=0.3105 | lr=2.66e-04 | pat=6/150 | 471s
  Epoch  227/1000 | train_loss=115.5741 | val_loss=119.6322 | rel_l2=0.3127 | best=0.3105 | lr=2.66e-04 | pat=7/150 | 473s
  Epoch  228/1000 | train_loss=115.2806 | val_loss=121.0188 | rel_l2=0.3156 | best=0.3105 | lr=2.66e-04 | pat=8/150 | 475s
  Epoch  229/1000 | train_loss=115.1656 | val_loss=120.8273 | rel_l2=0.3120 | best=0.3105 | lr=2.65e-04 | pat=9/150 | 477s
  Epoch  230/1000 | train_loss=115.4135 | val_loss=121.0718 | rel_l2=0.3209 | best=0.3105 | lr=2.65e-04 | pat=10/150 | 479s
  Epoch  231/1000 | train_loss=115.1858 | val_loss=123.5616 | rel_l2=0.3131 | best=0.3105 | lr=2.65e-04 | pat=11/150 | 482s
  Epoch  232/1000 | train_loss=115.3938 | val_loss=120.3909 | rel_l2=0.3131 | best=0.3105 | lr=2.64e-04 | pat=12/150 | 484s
  Epoch  233/1000 | train_loss=115.2764 | val_loss=120.8740 | rel_l2=0.3129 | best=0.3105 | lr=2.64e-04 | pat=13/150 | 486s
  Epoch  234/1000 | train_loss=114.9886 | val_loss=120.1931 | rel_l2=0.3096 | best=0.3096 | lr=2.64e-04 | pat=0/150 | 488s
  Epoch  235/1000 | train_loss=115.1396 | val_loss=119.0320 | rel_l2=0.3120 | best=0.3096 | lr=2.63e-04 | pat=1/150 | 490s
  Epoch  236/1000 | train_loss=114.9893 | val_loss=119.6807 | rel_l2=0.3112 | best=0.3096 | lr=2.63e-04 | pat=2/150 | 492s
  Epoch  237/1000 | train_loss=115.2094 | val_loss=120.5803 | rel_l2=0.3106 | best=0.3096 | lr=2.63e-04 | pat=3/150 | 494s
  Epoch  238/1000 | train_loss=114.8864 | val_loss=120.7052 | rel_l2=0.3123 | best=0.3096 | lr=2.62e-04 | pat=4/150 | 496s
  Epoch  239/1000 | train_loss=114.9684 | val_loss=120.8475 | rel_l2=0.3211 | best=0.3096 | lr=2.62e-04 | pat=5/150 | 498s
  Epoch  240/1000 | train_loss=114.9490 | val_loss=120.2487 | rel_l2=0.3152 | best=0.3096 | lr=2.62e-04 | pat=6/150 | 500s
  Epoch  241/1000 | train_loss=114.8216 | val_loss=121.9794 | rel_l2=0.3159 | best=0.3096 | lr=2.61e-04 | pat=7/150 | 502s
  Epoch  242/1000 | train_loss=114.8491 | val_loss=120.4916 | rel_l2=0.3149 | best=0.3096 | lr=2.61e-04 | pat=8/150 | 504s
  Epoch  243/1000 | train_loss=114.7452 | val_loss=119.6596 | rel_l2=0.3149 | best=0.3096 | lr=2.61e-04 | pat=9/150 | 506s
  Epoch  244/1000 | train_loss=114.6195 | val_loss=124.4709 | rel_l2=0.3150 | best=0.3096 | lr=2.61e-04 | pat=10/150 | 508s
  Epoch  245/1000 | train_loss=114.9656 | val_loss=121.1526 | rel_l2=0.3189 | best=0.3096 | lr=2.60e-04 | pat=11/150 | 510s
  Epoch  246/1000 | train_loss=114.5853 | val_loss=119.9216 | rel_l2=0.3108 | best=0.3096 | lr=2.60e-04 | pat=12/150 | 512s
  Epoch  247/1000 | train_loss=114.5390 | val_loss=120.0551 | rel_l2=0.3122 | best=0.3096 | lr=2.60e-04 | pat=13/150 | 514s
  Epoch  248/1000 | train_loss=114.6155 | val_loss=121.1851 | rel_l2=0.3145 | best=0.3096 | lr=2.59e-04 | pat=14/150 | 517s
  Epoch  249/1000 | train_loss=114.6083 | val_loss=121.0322 | rel_l2=0.3162 | best=0.3096 | lr=2.59e-04 | pat=15/150 | 519s
  Epoch  250/1000 | train_loss=114.6329 | val_loss=121.7756 | rel_l2=0.3187 | best=0.3096 | lr=2.59e-04 | pat=16/150 | 521s
  Epoch  251/1000 | train_loss=114.4562 | val_loss=119.6207 | rel_l2=0.3141 | best=0.3096 | lr=2.58e-04 | pat=17/150 | 523s
  Epoch  252/1000 | train_loss=114.3817 | val_loss=119.3495 | rel_l2=0.3125 | best=0.3096 | lr=2.58e-04 | pat=18/150 | 525s
  Epoch  253/1000 | train_loss=114.6108 | val_loss=120.7372 | rel_l2=0.3136 | best=0.3096 | lr=2.58e-04 | pat=19/150 | 527s
  Epoch  254/1000 | train_loss=114.6163 | val_loss=122.8681 | rel_l2=0.3168 | best=0.3096 | lr=2.57e-04 | pat=20/150 | 529s
  Epoch  255/1000 | train_loss=114.4452 | val_loss=122.6868 | rel_l2=0.3147 | best=0.3096 | lr=2.57e-04 | pat=21/150 | 531s
  Epoch  256/1000 | train_loss=114.3696 | val_loss=120.8532 | rel_l2=0.3119 | best=0.3096 | lr=2.57e-04 | pat=22/150 | 533s
  Epoch  257/1000 | train_loss=114.2827 | val_loss=120.5665 | rel_l2=0.3142 | best=0.3096 | lr=2.56e-04 | pat=23/150 | 535s
  Epoch  258/1000 | train_loss=114.1839 | val_loss=121.6496 | rel_l2=0.3116 | best=0.3096 | lr=2.56e-04 | pat=24/150 | 537s
  Epoch  259/1000 | train_loss=114.2962 | val_loss=119.9780 | rel_l2=0.3105 | best=0.3096 | lr=2.56e-04 | pat=25/150 | 539s
  Epoch  260/1000 | train_loss=114.3180 | val_loss=121.6595 | rel_l2=0.3120 | best=0.3096 | lr=2.55e-04 | pat=26/150 | 541s
  Epoch  261/1000 | train_loss=114.2539 | val_loss=119.2114 | rel_l2=0.3151 | best=0.3096 | lr=2.55e-04 | pat=27/150 | 543s
  Epoch  262/1000 | train_loss=114.1720 | val_loss=120.9481 | rel_l2=0.3122 | best=0.3096 | lr=2.55e-04 | pat=28/150 | 545s
  Epoch  263/1000 | train_loss=114.1587 | val_loss=121.6811 | rel_l2=0.3117 | best=0.3096 | lr=2.54e-04 | pat=29/150 | 547s
  Epoch  264/1000 | train_loss=114.2099 | val_loss=119.8113 | rel_l2=0.3119 | best=0.3096 | lr=2.54e-04 | pat=30/150 | 549s
  Epoch  265/1000 | train_loss=114.1494 | val_loss=122.9890 | rel_l2=0.3104 | best=0.3096 | lr=2.54e-04 | pat=31/150 | 551s
  Epoch  266/1000 | train_loss=114.1135 | val_loss=120.4078 | rel_l2=0.3102 | best=0.3096 | lr=2.53e-04 | pat=32/150 | 553s
  Epoch  267/1000 | train_loss=114.0750 | val_loss=120.1187 | rel_l2=0.3135 | best=0.3096 | lr=2.53e-04 | pat=33/150 | 555s
  Epoch  268/1000 | train_loss=113.9159 | val_loss=120.9284 | rel_l2=0.3144 | best=0.3096 | lr=2.52e-04 | pat=34/150 | 557s
  Epoch  269/1000 | train_loss=114.0579 | val_loss=119.7677 | rel_l2=0.3119 | best=0.3096 | lr=2.52e-04 | pat=35/150 | 559s
  Epoch  270/1000 | train_loss=113.9002 | val_loss=121.5378 | rel_l2=0.3118 | best=0.3096 | lr=2.52e-04 | pat=36/150 | 561s
  Epoch  271/1000 | train_loss=114.0227 | val_loss=121.3644 | rel_l2=0.3134 | best=0.3096 | lr=2.51e-04 | pat=37/150 | 563s
  Epoch  272/1000 | train_loss=113.9575 | val_loss=121.5185 | rel_l2=0.3138 | best=0.3096 | lr=2.51e-04 | pat=38/150 | 565s
  Epoch  273/1000 | train_loss=114.0478 | val_loss=120.3066 | rel_l2=0.3114 | best=0.3096 | lr=2.51e-04 | pat=39/150 | 567s
  Epoch  274/1000 | train_loss=113.8485 | val_loss=121.2340 | rel_l2=0.3116 | best=0.3096 | lr=2.50e-04 | pat=40/150 | 569s
  Epoch  275/1000 | train_loss=114.0692 | val_loss=121.5391 | rel_l2=0.3139 | best=0.3096 | lr=2.50e-04 | pat=41/150 | 571s
  Epoch  276/1000 | train_loss=113.8008 | val_loss=120.1250 | rel_l2=0.3168 | best=0.3096 | lr=2.50e-04 | pat=42/150 | 573s
  Epoch  277/1000 | train_loss=113.9234 | val_loss=121.9380 | rel_l2=0.3238 | best=0.3096 | lr=2.49e-04 | pat=43/150 | 575s
  Epoch  278/1000 | train_loss=113.7671 | val_loss=120.9459 | rel_l2=0.3122 | best=0.3096 | lr=2.49e-04 | pat=44/150 | 577s
  Epoch  279/1000 | train_loss=113.6487 | val_loss=119.9946 | rel_l2=0.3127 | best=0.3096 | lr=2.49e-04 | pat=45/150 | 579s
  Epoch  280/1000 | train_loss=113.6713 | val_loss=120.1670 | rel_l2=0.3140 | best=0.3096 | lr=2.48e-04 | pat=46/150 | 581s
  Epoch  281/1000 | train_loss=113.5606 | val_loss=121.7488 | rel_l2=0.3174 | best=0.3096 | lr=2.48e-04 | pat=47/150 | 583s
  Epoch  282/1000 | train_loss=113.6083 | val_loss=119.2934 | rel_l2=0.3099 | best=0.3096 | lr=2.48e-04 | pat=48/150 | 585s
  Epoch  283/1000 | train_loss=113.5841 | val_loss=120.6588 | rel_l2=0.3112 | best=0.3096 | lr=2.47e-04 | pat=49/150 | 587s
  Epoch  284/1000 | train_loss=113.6184 | val_loss=122.1266 | rel_l2=0.3186 | best=0.3096 | lr=2.47e-04 | pat=50/150 | 589s
  Epoch  285/1000 | train_loss=113.4253 | val_loss=119.5328 | rel_l2=0.3136 | best=0.3096 | lr=2.46e-04 | pat=51/150 | 591s
  Epoch  286/1000 | train_loss=113.5679 | val_loss=121.3400 | rel_l2=0.3146 | best=0.3096 | lr=2.46e-04 | pat=52/150 | 593s
  Epoch  287/1000 | train_loss=113.6101 | val_loss=121.0863 | rel_l2=0.3228 | best=0.3096 | lr=2.46e-04 | pat=53/150 | 595s
  Epoch  288/1000 | train_loss=113.5231 | val_loss=119.8207 | rel_l2=0.3138 | best=0.3096 | lr=2.45e-04 | pat=54/150 | 597s
  Epoch  289/1000 | train_loss=113.3034 | val_loss=119.7723 | rel_l2=0.3109 | best=0.3096 | lr=2.45e-04 | pat=55/150 | 599s
  Epoch  290/1000 | train_loss=113.5925 | val_loss=119.4746 | rel_l2=0.3104 | best=0.3096 | lr=2.45e-04 | pat=56/150 | 601s
  Epoch  291/1000 | train_loss=113.5033 | val_loss=122.4816 | rel_l2=0.3196 | best=0.3096 | lr=2.44e-04 | pat=57/150 | 604s
  Epoch  292/1000 | train_loss=113.4171 | val_loss=119.8569 | rel_l2=0.3151 | best=0.3096 | lr=2.44e-04 | pat=58/150 | 606s
  Epoch  293/1000 | train_loss=113.4132 | val_loss=119.7860 | rel_l2=0.3125 | best=0.3096 | lr=2.43e-04 | pat=59/150 | 608s
  Epoch  294/1000 | train_loss=113.3877 | val_loss=119.3179 | rel_l2=0.3117 | best=0.3096 | lr=2.43e-04 | pat=60/150 | 610s
  Epoch  295/1000 | train_loss=113.3177 | val_loss=119.6469 | rel_l2=0.3108 | best=0.3096 | lr=2.43e-04 | pat=61/150 | 612s
  Epoch  296/1000 | train_loss=113.3745 | val_loss=118.7414 | rel_l2=0.3119 | best=0.3096 | lr=2.42e-04 | pat=62/150 | 614s
  Epoch  297/1000 | train_loss=113.3019 | val_loss=119.8372 | rel_l2=0.3116 | best=0.3096 | lr=2.42e-04 | pat=63/150 | 616s
  Epoch  298/1000 | train_loss=113.2994 | val_loss=119.2878 | rel_l2=0.3123 | best=0.3096 | lr=2.42e-04 | pat=64/150 | 618s
  Epoch  299/1000 | train_loss=113.0330 | val_loss=120.7882 | rel_l2=0.3135 | best=0.3096 | lr=2.41e-04 | pat=65/150 | 621s
  Epoch  300/1000 | train_loss=113.3363 | val_loss=120.1014 | rel_l2=0.3138 | best=0.3096 | lr=2.41e-04 | pat=66/150 | 623s
  Epoch  301/1000 | train_loss=113.2917 | val_loss=120.3685 | rel_l2=0.3123 | best=0.3096 | lr=2.40e-04 | pat=67/150 | 625s
  Epoch  302/1000 | train_loss=113.3429 | val_loss=120.5279 | rel_l2=0.3163 | best=0.3096 | lr=2.40e-04 | pat=68/150 | 627s
  Epoch  303/1000 | train_loss=113.0899 | val_loss=119.6218 | rel_l2=0.3140 | best=0.3096 | lr=2.40e-04 | pat=69/150 | 629s
  Epoch  304/1000 | train_loss=113.0623 | val_loss=119.8200 | rel_l2=0.3154 | best=0.3096 | lr=2.39e-04 | pat=70/150 | 631s
  Epoch  305/1000 | train_loss=112.7617 | val_loss=121.1129 | rel_l2=0.3125 | best=0.3096 | lr=2.39e-04 | pat=71/150 | 634s
  Epoch  306/1000 | train_loss=112.8793 | val_loss=120.2453 | rel_l2=0.3110 | best=0.3096 | lr=2.39e-04 | pat=72/150 | 636s
  Epoch  307/1000 | train_loss=113.0271 | val_loss=121.0720 | rel_l2=0.3143 | best=0.3096 | lr=2.38e-04 | pat=73/150 | 638s
  Epoch  308/1000 | train_loss=112.8105 | val_loss=121.0215 | rel_l2=0.3145 | best=0.3096 | lr=2.38e-04 | pat=74/150 | 640s
  Epoch  309/1000 | train_loss=113.1057 | val_loss=119.2649 | rel_l2=0.3166 | best=0.3096 | lr=2.37e-04 | pat=75/150 | 642s
  Epoch  310/1000 | train_loss=112.9128 | val_loss=120.5680 | rel_l2=0.3183 | best=0.3096 | lr=2.37e-04 | pat=76/150 | 644s
  Epoch  311/1000 | train_loss=112.9990 | val_loss=119.5820 | rel_l2=0.3123 | best=0.3096 | lr=2.37e-04 | pat=77/150 | 646s
  Epoch  312/1000 | train_loss=112.8937 | val_loss=121.5853 | rel_l2=0.3223 | best=0.3096 | lr=2.36e-04 | pat=78/150 | 648s
  Epoch  313/1000 | train_loss=112.8034 | val_loss=120.6109 | rel_l2=0.3131 | best=0.3096 | lr=2.36e-04 | pat=79/150 | 650s
  Epoch  314/1000 | train_loss=112.7206 | val_loss=120.7600 | rel_l2=0.3187 | best=0.3096 | lr=2.35e-04 | pat=80/150 | 653s
  Epoch  315/1000 | train_loss=112.7675 | val_loss=121.0697 | rel_l2=0.3151 | best=0.3096 | lr=2.35e-04 | pat=81/150 | 655s
  Epoch  316/1000 | train_loss=112.6738 | val_loss=120.1516 | rel_l2=0.3116 | best=0.3096 | lr=2.35e-04 | pat=82/150 | 657s
  Epoch  317/1000 | train_loss=112.6162 | val_loss=119.8885 | rel_l2=0.3156 | best=0.3096 | lr=2.34e-04 | pat=83/150 | 659s
  Epoch  318/1000 | train_loss=112.9721 | val_loss=121.5509 | rel_l2=0.3157 | best=0.3096 | lr=2.34e-04 | pat=84/150 | 661s
  Epoch  319/1000 | train_loss=112.5883 | val_loss=120.7777 | rel_l2=0.3152 | best=0.3096 | lr=2.33e-04 | pat=85/150 | 663s
  Epoch  320/1000 | train_loss=112.4675 | val_loss=121.0812 | rel_l2=0.3177 | best=0.3096 | lr=2.33e-04 | pat=86/150 | 665s
  Epoch  321/1000 | train_loss=112.6679 | val_loss=120.5971 | rel_l2=0.3120 | best=0.3096 | lr=2.33e-04 | pat=87/150 | 667s
  Epoch  322/1000 | train_loss=112.6926 | val_loss=120.2890 | rel_l2=0.3187 | best=0.3096 | lr=2.32e-04 | pat=88/150 | 670s
  Epoch  323/1000 | train_loss=112.5851 | val_loss=120.0580 | rel_l2=0.3145 | best=0.3096 | lr=2.32e-04 | pat=89/150 | 672s
  Epoch  324/1000 | train_loss=112.5420 | val_loss=120.2310 | rel_l2=0.3137 | best=0.3096 | lr=2.31e-04 | pat=90/150 | 674s
  Epoch  325/1000 | train_loss=112.6447 | val_loss=120.2838 | rel_l2=0.3131 | best=0.3096 | lr=2.31e-04 | pat=91/150 | 676s
  Epoch  326/1000 | train_loss=112.4883 | val_loss=121.3583 | rel_l2=0.3143 | best=0.3096 | lr=2.31e-04 | pat=92/150 | 678s
  Epoch  327/1000 | train_loss=112.5133 | val_loss=121.3677 | rel_l2=0.3174 | best=0.3096 | lr=2.30e-04 | pat=93/150 | 680s
  Epoch  328/1000 | train_loss=112.5160 | val_loss=120.6428 | rel_l2=0.3154 | best=0.3096 | lr=2.30e-04 | pat=94/150 | 682s
  Epoch  329/1000 | train_loss=112.3912 | val_loss=120.1148 | rel_l2=0.3131 | best=0.3096 | lr=2.29e-04 | pat=95/150 | 684s
  Epoch  330/1000 | train_loss=112.2819 | val_loss=120.1967 | rel_l2=0.3126 | best=0.3096 | lr=2.29e-04 | pat=96/150 | 687s
  Epoch  331/1000 | train_loss=112.4029 | val_loss=119.5023 | rel_l2=0.3131 | best=0.3096 | lr=2.29e-04 | pat=97/150 | 689s
  Epoch  332/1000 | train_loss=112.3143 | val_loss=120.8464 | rel_l2=0.3135 | best=0.3096 | lr=2.28e-04 | pat=98/150 | 691s
  Epoch  333/1000 | train_loss=112.3977 | val_loss=119.8900 | rel_l2=0.3140 | best=0.3096 | lr=2.28e-04 | pat=99/150 | 693s
  Epoch  334/1000 | train_loss=112.2757 | val_loss=119.3627 | rel_l2=0.3123 | best=0.3096 | lr=2.27e-04 | pat=100/150 | 695s
  Epoch  335/1000 | train_loss=112.2611 | val_loss=121.0147 | rel_l2=0.3150 | best=0.3096 | lr=2.27e-04 | pat=101/150 | 698s
  Epoch  336/1000 | train_loss=112.4323 | val_loss=121.0901 | rel_l2=0.3156 | best=0.3096 | lr=2.27e-04 | pat=102/150 | 700s
  Epoch  337/1000 | train_loss=112.1648 | val_loss=120.2985 | rel_l2=0.3143 | best=0.3096 | lr=2.26e-04 | pat=103/150 | 702s
  Epoch  338/1000 | train_loss=112.1462 | val_loss=120.5538 | rel_l2=0.3145 | best=0.3096 | lr=2.26e-04 | pat=104/150 | 704s
  Epoch  339/1000 | train_loss=112.3377 | val_loss=121.7051 | rel_l2=0.3137 | best=0.3096 | lr=2.25e-04 | pat=105/150 | 706s
  Epoch  340/1000 | train_loss=112.1922 | val_loss=118.7198 | rel_l2=0.3115 | best=0.3096 | lr=2.25e-04 | pat=106/150 | 708s
  Epoch  341/1000 | train_loss=112.0233 | val_loss=121.3130 | rel_l2=0.3132 | best=0.3096 | lr=2.25e-04 | pat=107/150 | 710s
