=== SCPN Fusion Core — Neural Transport Training (QLKNN-10D) ===
Data:    data/qlknn10d_processed
Output:  weights/neural_transport_qlknn.npz
Arch:    auto -> 512 -> 512 -> 256 -> 3
Epochs:  1000
LR:      0.0001
Batch:   8192

Data is GB-normalized (raw gyro-Bohm fluxes, no chi_gb multiplication)
Added derived features: ITG excess, TEM excess -> 12D input

Data loaded: train=(179966, 12), val=(9998, 12), test=(9999, 12)
Y ranges: chi_e=[0.00, 418.90], chi_i=[0.00, 800.28], D_e=[0.00, 69.41]

Training on GB-normalized targets (loss in GB space, eval in physical space)
Y train ranges: [0.000, 418.899], [0.000, 800.280], [0.000, 69.411]

--- Training ---
JAX backend: GPU (cuda:0)
  Output scale (P90): [42.80950356 73.08514481  7.18222504]
  Output bias init: [-1.85946451 -2.03796686 -2.41203553] (target mean: [6.19687627 8.95126372 0.61652672])
  Epoch    0/1000 | train_loss=483.6495 | val_loss=453.9523 | rel_l2=0.9983 | best=0.9983 | lr=1.00e-05 | pat=0/100 | 5s
  Epoch  169/1000 | train_loss=44.1018 | val_loss=65.4160 | rel_l2=0.3294 | best=0.3275 | lr=9.38e-05 | pat=52/100 | 52s
  Epoch  170/1000 | train_loss=44.4052 | val_loss=67.0601 | rel_l2=0.3386 | best=0.3275 | lr=9.37e-05 | pat=53/100 | 52s
  Epoch  171/1000 | train_loss=44.1492 | val_loss=67.9231 | rel_l2=0.3666 | best=0.3275 | lr=9.36e-05 | pat=54/100 | 52s
  Epoch  172/1000 | train_loss=44.2930 | val_loss=68.4479 | rel_l2=0.3580 | best=0.3275 | lr=9.35e-05 | pat=55/100 | 52s
  Epoch  173/1000 | train_loss=43.3343 | val_loss=66.3544 | rel_l2=0.3491 | best=0.3275 | lr=9.35e-05 | pat=56/100 | 53s
  Epoch  174/1000 | train_loss=43.3824 | val_loss=68.0032 | rel_l2=0.3657 | best=0.3275 | lr=9.34e-05 | pat=57/100 | 53s
  Epoch  175/1000 | train_loss=43.5035 | val_loss=67.3856 | rel_l2=0.3535 | best=0.3275 | lr=9.33e-05 | pat=58/100 | 53s
  Epoch  176/1000 | train_loss=43.3226 | val_loss=67.7389 | rel_l2=0.3612 | best=0.3275 | lr=9.32e-05 | pat=59/100 | 53s
  Epoch  177/1000 | train_loss=42.9344 | val_loss=68.2275 | rel_l2=0.3565 | best=0.3275 | lr=9.31e-05 | pat=60/100 | 54s
  Epoch  178/1000 | train_loss=42.9967 | val_loss=67.4246 | rel_l2=0.3504 | best=0.3275 | lr=9.31e-05 | pat=61/100 | 54s
  Epoch  179/1000 | train_loss=43.2021 | val_loss=69.6872 | rel_l2=0.3763 | best=0.3275 | lr=9.30e-05 | pat=62/100 | 54s
  Epoch  180/1000 | train_loss=42.8086 | val_loss=66.2663 | rel_l2=0.3442 | best=0.3275 | lr=9.29e-05 | pat=63/100 | 55s
  Epoch  181/1000 | train_loss=42.7301 | val_loss=67.4164 | rel_l2=0.3487 | best=0.3275 | lr=9.28e-05 | pat=64/100 | 55s
  Epoch  182/1000 | train_loss=42.6338 | val_loss=66.9205 | rel_l2=0.3498 | best=0.3275 | lr=9.27e-05 | pat=65/100 | 55s
  Epoch  183/1000 | train_loss=42.6090 | val_loss=67.7080 | rel_l2=0.3563 | best=0.3275 | lr=9.27e-05 | pat=66/100 | 55s
  Epoch  184/1000 | train_loss=43.4175 | val_loss=69.4304 | rel_l2=0.3712 | best=0.3275 | lr=9.26e-05 | pat=67/100 | 56s
  Epoch  185/1000 | train_loss=42.2355 | val_loss=65.9100 | rel_l2=0.3464 | best=0.3275 | lr=9.25e-05 | pat=68/100 | 56s
  Epoch  186/1000 | train_loss=42.1743 | val_loss=68.3291 | rel_l2=0.3593 | best=0.3275 | lr=9.24e-05 | pat=69/100 | 56s
  Epoch  187/1000 | train_loss=42.2864 | val_loss=66.8337 | rel_l2=0.3461 | best=0.3275 | lr=9.23e-05 | pat=70/100 | 56s
  Epoch  188/1000 | train_loss=42.0542 | val_loss=67.6562 | rel_l2=0.3529 | best=0.3275 | lr=9.22e-05 | pat=71/100 | 57s
  Epoch  189/1000 | train_loss=41.6108 | val_loss=67.3389 | rel_l2=0.3598 | best=0.3275 | lr=9.21e-05 | pat=72/100 | 57s
  Epoch  190/1000 | train_loss=41.8333 | val_loss=66.9030 | rel_l2=0.3484 | best=0.3275 | lr=9.21e-05 | pat=73/100 | 57s
  Epoch  191/1000 | train_loss=41.9994 | val_loss=66.3789 | rel_l2=0.3446 | best=0.3275 | lr=9.20e-05 | pat=74/100 | 58s
  Epoch  192/1000 | train_loss=42.3476 | val_loss=65.9168 | rel_l2=0.3365 | best=0.3275 | lr=9.19e-05 | pat=75/100 | 58s
  Epoch  193/1000 | train_loss=41.7597 | val_loss=68.7409 | rel_l2=0.3790 | best=0.3275 | lr=9.18e-05 | pat=76/100 | 58s
  Epoch  194/1000 | train_loss=41.3324 | val_loss=67.2409 | rel_l2=0.3531 | best=0.3275 | lr=9.17e-05 | pat=77/100 | 58s
  Epoch  195/1000 | train_loss=41.1142 | val_loss=65.9548 | rel_l2=0.3485 | best=0.3275 | lr=9.16e-05 | pat=78/100 | 59s
  Epoch  196/1000 | train_loss=40.9971 | val_loss=65.8360 | rel_l2=0.3461 | best=0.3275 | lr=9.15e-05 | pat=79/100 | 59s
  Epoch  197/1000 | train_loss=40.9167 | val_loss=66.5074 | rel_l2=0.3455 | best=0.3275 | lr=9.15e-05 | pat=80/100 | 59s
  Epoch  198/1000 | train_loss=41.0577 | val_loss=66.7852 | rel_l2=0.3576 | best=0.3275 | lr=9.14e-05 | pat=81/100 | 59s
  Epoch  199/1000 | train_loss=41.1929 | val_loss=68.5490 | rel_l2=0.3597 | best=0.3275 | lr=9.13e-05 | pat=82/100 | 60s
  Epoch  200/1000 | train_loss=41.1818 | val_loss=66.6869 | rel_l2=0.3447 | best=0.3275 | lr=9.12e-05 | pat=83/100 | 60s
  Epoch  201/1000 | train_loss=40.6872 | val_loss=66.6238 | rel_l2=0.3499 | best=0.3275 | lr=9.11e-05 | pat=84/100 | 60s
  Epoch  202/1000 | train_loss=40.4366 | val_loss=67.8952 | rel_l2=0.3584 | best=0.3275 | lr=9.10e-05 | pat=85/100 | 61s
  Epoch  203/1000 | train_loss=40.3095 | val_loss=67.6636 | rel_l2=0.3615 | best=0.3275 | lr=9.09e-05 | pat=86/100 | 61s
  Epoch  204/1000 | train_loss=40.1077 | val_loss=66.8994 | rel_l2=0.3599 | best=0.3275 | lr=9.08e-05 | pat=87/100 | 61s
  Epoch  205/1000 | train_loss=40.5626 | val_loss=65.9726 | rel_l2=0.3421 | best=0.3275 | lr=9.07e-05 | pat=88/100 | 61s
  Epoch  206/1000 | train_loss=40.6342 | val_loss=69.2246 | rel_l2=0.3730 | best=0.3275 | lr=9.06e-05 | pat=89/100 | 62s
  Epoch  207/1000 | train_loss=40.2909 | val_loss=66.5836 | rel_l2=0.3429 | best=0.3275 | lr=9.05e-05 | pat=90/100 | 62s
  Epoch  208/1000 | train_loss=40.5699 | val_loss=66.7965 | rel_l2=0.3552 | best=0.3275 | lr=9.05e-05 | pat=91/100 | 62s
  Epoch  209/1000 | train_loss=39.9247 | val_loss=66.2570 | rel_l2=0.3450 | best=0.3275 | lr=9.04e-05 | pat=92/100 | 63s
  Epoch  210/1000 | train_loss=40.0178 | val_loss=66.2758 | rel_l2=0.3434 | best=0.3275 | lr=9.03e-05 | pat=93/100 | 63s
  Epoch  211/1000 | train_loss=40.2237 | val_loss=68.0418 | rel_l2=0.3593 | best=0.3275 | lr=9.02e-05 | pat=94/100 | 63s
  Epoch  212/1000 | train_loss=39.5095 | val_loss=65.5260 | rel_l2=0.3382 | best=0.3275 | lr=9.01e-05 | pat=95/100 | 63s
  Epoch  213/1000 | train_loss=39.4900 | val_loss=66.3554 | rel_l2=0.3464 | best=0.3275 | lr=9.00e-05 | pat=96/100 | 64s
  Epoch  214/1000 | train_loss=39.5459 | val_loss=66.3892 | rel_l2=0.3382 | best=0.3275 | lr=8.99e-05 | pat=97/100 | 64s
  Epoch  215/1000 | train_loss=39.4606 | val_loss=68.1799 | rel_l2=0.3624 | best=0.3275 | lr=8.98e-05 | pat=98/100 | 64s
  Epoch  216/1000 | train_loss=39.7153 | val_loss=65.3917 | rel_l2=0.3402 | best=0.3275 | lr=8.97e-05 | pat=99/100 | 64s
  Epoch  217/1000 | train_loss=39.7736 | val_loss=68.2020 | rel_l2=0.3690 | best=0.3275 | lr=8.96e-05 | pat=100/100 | 65s
  Early stopping at epoch 217 (no improvement for 100 epochs)

Training complete in 65.8s
  val_relative_l2:   0.3275
  train_relative_l2: 0.2951

=== VERIFICATION GATE ===
  WARN: test_relative_l2 = 0.4839 >= 0.05
  FAIL: test_relative_l2 = 0.4839 >= 0.10 (hard fail)
  PASS: no severe overfitting (val/train = 1.71)
  WARN: chi_e relative_l2 = 0.5188 >= 0.10
  WARN: chi_i relative_l2 = 0.4675 >= 0.10
  WARN: D_e relative_l2 = 0.6560 >= 0.10
  PASS: all predictions finite and non-negative

  VERIFICATION FAILED — weights NOT saved.
  Try: --epochs 1000 --lr 1e-4 --hidden-dims 512,256
